coin,timestamp,price,volume_24h,price_change_24h,high_24h,low_24h,spread,volatility_7d,momentum_3d,momentum_7d,volume_trend_7d,price_vs_sma20,market_activity,price_volatility,liquidity_score,sentiment_numeric,whale_detected_numeric,whale_score
JTO,2025-08-11T07:53:35.613520,1.90745,51374.52675,-0.0314457168313199,1.95221,1.84183,0.0010957036881701471,0.000314457168313199,-0.0001572285841565995,-9.43371504939597e-05,0.1,0.0,51374.52675,0.000314457168313199,1.0,0.5,0,2.1693834409574673
JUNO,2025-08-11T07:53:35.613746,0.0815,142537.53003755,-1.6887816646562124,0.0885,0.0811,0.004907975460122669,0.016887816646562123,-0.008443908323281062,-0.005066344993968637,0.14253753003755,0.0,142537.53003755,0.016887816646562123,1.0,0.5,0,2.373473525674299
JUP,2025-08-11T07:53:35.613863,0.52085,566314.71193,-1.4101836077985992,0.543,0.50674,0.001,0.014101836077985992,-0.007050918038992996,-0.004230550823395797,0.5663147119299999,0.0,566314.71193,0.014101836077985992,1.0,0.5,0,2.6493813993209767
KAITO,2025-08-11T07:53:35.613971,1.227,24886.98814,-0.2439024390243902,1.2579,1.1759,0.001,0.002439024390243902,-0.001219512195121951,-0.0007317073170731706,0.1,0.0,24886.98814,0.002439024390243902,1.0,0.5,0,2.0244281124084966
KAR,2025-08-11T07:53:35.614078,0.03322,48345.10057343,1.2804878048780488,0.03322,0.03204,0.009632751354605685,0.012804878048780489,0.006402439024390244,0.0038414634146341463,0.1,0.0,48345.10057343,0.012804878048780489,1.0,0.5,0,2.1572281695296582
KAS,2025-08-11T07:53:35.614209,0.09327,23103230.42317,0.0536365586783951,0.09613,0.09153,0.001,0.000536365586783951,0.0002681827933919755,0.00016090967603518528,2.0,0.0,23103230.42317,0.000536365586783951,1.0,0.5,1,3.391096610831492
KAVA,2025-08-11T07:53:35.614335,0.3878,73075.57187759,-1.1470813153199082,0.3976,0.3873,0.001,0.011470813153199082,-0.005735406576599541,-0.0034412439459597243,0.1,0.0,73075.57187759,0.011470813153199082,1.0,0.5,0,2.2398526200436057
KEEP,2025-08-11T07:53:35.614461,0.08591,33974.66147869,1.1181732580037664,0.086,0.0778,0.08811546967756947,0.011181732580037664,0.005590866290018832,0.003354519774011299,0.1,0.0,33974.66147869,0.011181732580037664,1.0,0.5,0,2.086679941680253
KERNEL,2025-08-11T07:53:35.614587,0.20997,97064.05123,0.377665168754183,0.21634,0.20498,0.0017621564985474555,0.0037766516875418297,0.0018883258437709148,0.001132995506262549,0.1,0.0,97064.05123,0.0037766516875418297,1.0,0.5,0,2.296627332789998
KET,2025-08-11T07:53:35.614715,0.1732,186713.61107,-0.5169442848937392,0.2011,0.1684,0.035796766743649025,0.005169442848937392,-0.002584721424468696,-0.0015508328546812178,0.18671361107,0.0,186713.61107,0.005169442848937392,1.0,0.5,0,2.4274673172164087
KEY,2025-08-11T07:53:35.614856,0.000401,110031717.22195463,-2.6699029126213594,0.000456,0.000401,0.0024937655860349734,0.026699029126213594,-0.013349514563106797,-0.008009708737864078,2.0,0.0,110031717.22195463,0.026699029126213594,1.0,0.5,1,3.703255845932973
KINT,2025-08-11T07:53:35.614982,0.1834,1188.67537528,-0.9184224743381955,0.1855,0.1821,0.008724100327153709,0.009184224743381954,-0.004592112371690977,-0.002755267423014586,0.1,0.0,1188.67537528,0.009184224743381954,0.7081435755008203,0.5,0,1.4162871510016406
KIN,2025-08-11T07:53:35.615142,1.409e-06,895111052.90078,-6.750496360026473,1.54e-06,1.364e-06,0.09794180269694819,0.06750496360026473,-0.033752481800132364,-0.020251489080079416,2.0,0.0,895111052.90078,0.06750496360026473,1.0,0.5,1,4.122491670222446
KMNO,2025-08-11T07:53:35.615260,0.05458,200405.22232,-1.0335448776065277,0.05582,0.05234,0.001,0.010335448776065277,-0.005167724388032638,-0.003100634632819583,0.20040522232,0.0,200405.22232,0.010335448776065277,1.0,0.5,0,2.4416203394423635
KNC,2025-08-11T07:53:35.615366,0.4394,29198.14419215,-0.4531037607612143,0.4488,0.4357,0.001,0.004531037607612143,-0.0022655188038060714,-0.0013593112822836428,0.1,0.0,29198.14419215,0.004531037607612143,1.0,0.5,0,2.0563789358677713
KOBAN,2025-08-11T07:53:35.615479,0.00466,983100.85068,-3.199002908184462,0.005113,0.004571,0.0021459227467810283,0.03199002908184462,-0.01599501454092231,-0.009597008724553385,0.9831008506800001,0.0,983100.85068,0.03199002908184462,1.0,0.5,0,2.759693601169479
KP3R,2025-08-11T07:53:35.615606,6.24,1428.41562436,-1.5772870662460567,8.0,6.1,0.020833333333333315,0.015772870662460567,-0.007886435331230283,-0.0047318611987381696,0.1,0.0,1428.41562436,0.015772870662460567,0.7265020985438325,0.5,0,1.453004197087665
KSM,2025-08-11T07:53:35.615722,15.52,11198.95949074,-0.0643915003219575,15.97,15.17,0.00128865979381452,0.0006439150032195751,-0.00032195750160978755,-0.00019317450096587252,0.1,0.0,11198.95949074,0.0006439150032195751,0.932366544037843,0.5,0,1.864733088075686
KTA,2025-08-11T07:53:35.615856,1.4867,450094.99179,-2.906217345872518,1.648,1.4238,0.00968588148247795,0.02906217345872518,-0.01453108672936259,-0.008718652037617554,0.45009499179,0.0,450094.99179,0.02906217345872518,1.0,0.5,0,2.6034432308173927
L3,2025-08-11T07:53:35.615982,0.0442,8291.97895,2.7906976744186047,0.0466,0.0428,0.04298642533936649,0.027906976744186046,0.013953488372093023,0.008372093023255813,0.1,0.0,8291.97895,0.027906976744186046,0.9023164526162681,0.5,0,1.8046329052325363
LAYER,2025-08-11T07:53:35.616090,0.6425,4117.54696,-0.9404872032069072,0.6489,0.6294,0.003579766536964932,0.009404872032069071,-0.004702436016034536,-0.0028214616096207215,0.1,0.0,4117.54696,0.009404872032069071,0.8323255700525841,0.5,0,1.6646511401051682
LCX,2025-08-11T07:53:35.616237,0.12466,291356.43302088,2.8038924624773216,0.12483,0.11703,0.0050537461896358535,0.028038924624773216,0.014019462312386608,0.008411677387431964,0.29135643302088,0.0,291356.43302088,0.028038924624773216,1.0,0.5,0,2.5164612169175835
LDO,2025-08-11T07:53:35.616345,1.494,3700613.72522188,3.75,1.556,1.235,0.001,0.0375,0.01875,0.01125,2.0,0.0,3700613.72522188,0.0375,1.0,0.5,0,3.0248019011532534
LINK,2025-08-11T07:53:35.616451,21.95572,726095.98411917,-0.5474129359769203,22.66738,21.16151,0.001,0.0054741293597692035,-0.0027370646798846017,-0.001642238807930761,0.72609598411917,0.0,726095.98411917,0.0054741293597692035,1.0,0.5,0,2.6990877743651995
LIT,2025-08-11T07:53:35.616564,0.5074,473442.77603,-0.4121687929342492,0.6249,0.4707,0.026409144659046056,0.004121687929342492,-0.002060843964671246,-0.0012365063788027475,0.47344277603,0.0,473442.77603,0.004121687929342492,1.0,0.5,0,2.6135576886666105
LMWR,2025-08-11T07:53:35.616671,0.0883,137899.49715,1.2614678899082568,0.0891,0.0848,0.002265005662514221,0.012614678899082568,0.006307339449541284,0.00378440366972477,0.13789949715000002,0.0,137899.49715,0.012614678899082568,1.0,0.5,0,2.3668575337847106
LOBO,2025-08-11T07:53:35.616787,0.0005226,434605830.34859,0.0382848392036753,0.00059,0.0004622,0.0017221584385762872,0.000382848392036753,0.0001914241960183765,0.00011485451761102588,2.0,0.0,434605830.34859,0.000382848392036753,1.0,0.5,1,3.9779900086867586
LOCKIN,2025-08-11T07:53:35.616986,0.01933,3558856.41213,-0.6169665809768637,0.02002,0.01658,0.007242628039317188,0.006169665809768637,-0.0030848329048843185,-0.001850899742930591,2.0,0.0,3558856.41213,0.006169665809768637,1.0,0.5,0,3.0169900199326665
LOFI,2025-08-11T07:53:35.617099,0.02411,3571301.34553,-14.076977904490377,0.02986,0.02403,0.0012442969722107943,0.14076977904490376,-0.07038488952245188,-0.04223093371347113,2.0,0.0,3571301.34553,0.14076977904490376,1.0,0.5,0,3.0176881779801947
LPT,2025-08-11T07:53:35.617235,6.9,3956.89830916,0.1160766105629715,7.258,6.672,0.001,0.001160766105629715,0.0005803830528148575,0.0003482298316889145,0.1,0.0,3956.89830916,0.001160766105629715,0.8283468433351402,0.5,0,1.6566936866702804
LQTY,2025-08-11T07:53:35.617342,1.096,26519.81928,5.000958037938302,1.2078,1.0007,0.003467153284671556,0.05000958037938302,0.02500479018969151,0.015002874113814907,0.1,0.0,26519.81928,0.05000958037938302,1.0,0.5,0,2.0371370673467264
LRC,2025-08-11T07:53:35.617448,0.0903,160491.58695546,-0.9868421052631579,0.0934,0.0883,0.0022148394241416594,0.009868421052631578,-0.004934210526315789,-0.0029605263157894733,0.16049158695545998,0.0,160491.58695546,0.009868421052631578,1.0,0.5,0,2.3972006066584304
LSETH,2025-08-11T07:53:35.617576,4646.5,0.02042517,0.3932329364993626,4699.9,4596.6,0.009577101043796405,0.003932329364993626,0.001966164682496813,0.0011796988094980876,0.1,0.0,0.02042517,0.003932329364993626,0.1,0.5,0,0.004043874755726641
LSK,2025-08-11T07:53:35.617683,0.439665,12271.39318537,0.2922095696923245,0.452947,0.423191,0.0025041793183446914,0.002922095696923245,0.0014610478484616224,0.0008766287090769734,0.1,0.0,12271.39318537,0.002922095696923245,0.9415107562318857,0.5,0,1.8830215124637715
LTC,2025-08-11T07:53:35.617797,123.67,30198.16846535,-0.0646464646464646,127.24,118.41,0.001,0.000646464646464646,-0.000323232323232323,-0.00019393939393939382,0.1,0.0,30198.16846535,0.000646464646464646,1.0,0.5,0,2.0631139337447904
LUNA,2025-08-11T07:53:35.617904,0.1647,60940.44932169,0.4207060545088714,0.16749,0.16085,0.015057680631451183,0.004207060545088714,0.002103530272544357,0.0012621181635266141,0.1,0.0,60940.44932169,0.004207060545088714,1.0,0.5,0,2.203533767004349
LUNC,2025-08-11T07:53:35.618008,6.195e-05,1665260663.180507,-0.7529637936558795,6.35e-05,6.108e-05,0.0011299435028247111,0.007529637936558795,-0.0037648189682793977,-0.0022588913809676384,2.0,0.0,1665260663.180507,0.007529637936558795,1.0,0.5,1,4.246649500637744
MANA,2025-08-11T07:53:35.618132,0.30671,254951.86957134,-0.5092772803944466,0.31708,0.30149,0.001,0.005092772803944466,-0.002546386401972233,-0.0015278318411833399,0.25495186957134003,0.0,254951.86957134,0.005092772803944466,1.0,0.5,0,2.4897667963695698
MASK,2025-08-11T07:53:35.618259,1.378,12426.51524496,1.6974169741697416,1.387,1.322,0.001,0.016974169741697416,0.008487084870848708,0.005092250922509225,0.1,0.0,12426.51524496,0.016974169741697416,0.9427668264679804,0.5,0,1.8855336529359608
MAT,2025-08-11T07:53:35.618383,0.4546,27268.26918,17.40702479338843,0.491,0.33,0.001,0.17407024793388431,0.08703512396694216,0.052221074380165294,0.1,0.0,27268.26918,0.17407024793388431,1.0,0.5,0,2.0427031352134497
MC,2025-08-11T07:53:35.618544,0.1288,135.2484472,0.0,0.1288,0.1288,0.1498447204968944,0.0,0.0,0.0,0.1,0.0,135.2484472,0.0,0.4914480036781163,0.5,0,0.9828960073562326
MELANIA,2025-08-11T07:53:35.618673,0.228,199776.06114,0.0,0.2342,0.22,0.0013157894736841873,0.0,0.0,0.0,0.19977606114000002,0.0,199776.06114,0.0,1.0,0.5,0,2.440991465899282
MEME,2025-08-11T07:53:35.618810,0.001797,20210054.0515,-0.4432132963988919,0.001862,0.001743,0.0022259321090706066,0.004432132963988919,-0.0022160664819944596,-0.0013296398891966758,2.0,0.0,20210054.0515,0.004432132963988919,1.0,0.5,1,3.364338162669875
MERL,2025-08-11T07:53:35.618936,0.11818,142342.6899,2.800974251913709,0.1296,0.11186,0.001,0.02800974251913709,0.014004871259568546,0.008402922755741128,0.14234268989999999,0.0,142342.6899,0.02800974251913709,1.0,0.5,0,2.3731999527318073
METH,2025-08-11T07:53:35.619081,4455.4,0.00370318,1.2268823556141226,4455.4,4455.4,0.002199578040131118,0.012268823556141227,0.006134411778070613,0.003680647066842368,0.1,0.0,0.00370318,0.012268823556141227,0.1,0.5,0,0.0007392680219944671
METIS,2025-08-11T07:53:35.619216,19.19,485.07303,1.7497348886532342,19.88,18.54,0.0010422094841062832,0.017497348886532343,0.008748674443266172,0.005249204665959703,0.1,0.0,485.07303,0.017497348886532343,0.6186358880101177,0.5,0,1.2372717760202354
ME,2025-08-11T07:53:35.619323,0.7547,14992.69056,-1.4108425865447418,0.7712,0.7379,0.005697628196634532,0.014108425865447418,-0.007054212932723709,-0.004232527759634225,0.1,0.0,14992.69056,0.014108425865447418,0.9615384762261681,0.5,0,1.9230769524523361
MEW,2025-08-11T07:53:35.619429,0.003348,4020507.5876,0.0,0.003455,0.003258,0.001,0.0,0.0,0.0,2.0,0.0,4020507.5876,0.0,1.0,0.5,0,3.04138379338426
MICHI,2025-08-11T07:53:35.619542,0.03177,182974.39529,0.8891711654493489,0.03343,0.03016,0.01007239534151718,0.008891711654493489,0.0044458558272467445,0.0026675134963480467,0.18297439528999998,0.0,182974.39529,0.008891711654493489,1.0,0.5,0,2.4234213941633738
MIM,2025-08-11T07:53:35.619649,0.004045,13886942.3502,0.6970375902414737,0.004373,0.0038,0.010630407911001146,0.0069703759024147376,0.0034851879512073688,0.0020911127707244214,2.0,0.0,13886942.3502,0.0069703759024147376,1.0,0.5,1,3.2892919258665616
MINA,2025-08-11T07:53:35.619761,0.2001,1053123.86519525,0.0,0.2059,0.1952,0.001,0.0,0.0,0.0,1.05312386519525,0.0,1053123.86519525,0.0,1.0,0.5,0,2.7734544729036688
MIR,2025-08-11T07:53:35.619884,0.01279,339906.04306181,-2.663622526636225,0.01351,0.01269,0.012509773260359689,0.02663622526636225,-0.013318112633181126,-0.007990867579908675,0.33990604306181005,0.0,339906.04306181,0.02663622526636225,1.0,0.5,0,2.5472854912903227
MKR,2025-08-11T07:53:35.620009,2070.4,77.45476805,-0.8619038498371959,2118.9,2046.9,0.001,0.008619038498371959,-0.0043095192491859795,-0.002585711549511588,0.1,0.0,77.45476805,0.008619038498371959,0.4362522255534798,0.5,0,0.8725044511069596
MLN,2025-08-11T07:53:35.620266,8.836,6557.32387842,5.5801170988170625,9.227,8.088,0.001,0.055801170988170626,0.027900585494085313,0.016740351296451187,0.1,0.0,6557.32387842,0.055801170988170626,0.8788490342952414,0.5,0,1.7576980685904828
MNGO,2025-08-11T07:53:35.620401,0.01732,227652.42544811,-0.8586147681740125,0.01819,0.01668,0.028868360277136285,0.008586147681740125,-0.0042930738408700625,-0.0025758443045220372,0.22765242544811,0.0,227652.42544811,0.008586147681740125,1.0,0.5,0,2.4671159375286793
MNT,2025-08-11T07:53:35.620517,1.041,120520.35061,1.42244738893219,1.0574,1.0124,0.001825168107588656,0.0142244738893219,0.00711223694466095,0.00426734216679657,0.12052035061,0.0,120520.35061,0.0142244738893219,1.0,0.5,0,2.3399164399406365
MOG,2025-08-11T07:53:35.620624,1.4782e-06,561581351537.8324,-3.8506569532977752,1.576e-06,1.4149e-06,0.0012853470437017528,0.03850656953297775,-0.019253284766488875,-0.011551970859893325,2.0,0.0,561581351537.8324,0.03850656953297775,1.0,0.5,1,5.410804496631462
MOODENG,2025-08-11T07:53:35.620734,0.17882,1756684.62519,-1.4874394006170117,0.18482,0.17257,0.001,0.014874394006170117,-0.007437197003085059,-0.004462318201851035,1.7566846251900001,0.0,1756684.62519,0.014874394006170117,1.0,0.5,0,2.875787884823894
MOON,2025-08-11T07:53:35.620857,0.1223,77696.15408,2.0868113522537564,0.1233,0.1103,0.014717906786590318,0.020868113522537562,0.010434056761268781,0.006260434056761269,0.1,0.0,77696.15408,0.020868113522537562,1.0,0.5,0,2.2521147817315854
MORPHO,2025-08-11T07:53:35.620965,2.11961,83455.8129,-1.336852345775556,2.25,2.07208,0.001,0.01336852345775556,-0.00668426172887778,-0.0040105570373266675,0.1,0.0,83455.8129,0.01336852345775556,1.0,0.5,0,2.2664169132521748
MOVE,2025-08-11T07:53:35.621070,0.1414,264977.65738,1.2893982808022921,0.1471,0.1367,0.001414427157001455,0.012893982808022921,0.006446991404011461,0.003868194842406876,0.26497765738,0.0,264977.65738,0.012893982808022921,1.0,0.5,0,2.4974809127072612
MOVR,2025-08-11T07:53:35.621210,6.9722,6413.49386602,-2.038694448737583,7.5833,6.8613,0.002007974527408886,0.02038694448737583,-0.010193472243687916,-0.006116083346212749,0.1,0.0,6413.49386602,0.02038694448737583,0.8766315375421107,0.5,0,1.7532630750842213
MSOL,2025-08-11T07:53:35.621318,241.12,206.38655977,0.3328894806924101,244.61,234.09,0.00215660252156595,0.003328894806924101,0.0016644474034620505,0.0009986684420772304,0.1,0.0,206.38655977,0.003328894806924101,0.5334584490272258,0.5,0,1.0669168980544517
MUBARAK,2025-08-11T07:53:35.621441,0.03885,67472.47099,3.655282817502668,0.0399,0.0371,0.05122265122265118,0.036552828175026676,0.018276414087513338,0.010965848452508002,0.1,0.0,67472.47099,0.036552828175026676,1.0,0.5,0,2.2238979554473435
MULTI,2025-08-11T07:53:35.621556,0.561,22654.91289744,-1.0582010582010581,0.594,0.55,0.00891265597147931,0.010582010582010581,-0.005291005291005291,-0.003174603174603174,0.1,0.0,22654.91289744,0.010582010582010581,1.0,0.5,0,2.0056352303833695
M,2025-08-11T07:53:35.621666,0.46008,663809.26558,-0.4845128915037203,0.47114,0.43903,0.0031950965049557184,0.004845128915037203,-0.0024225644575186014,-0.0014535386745111608,0.66380926558,0.0,663809.26558,0.004845128915037203,1.0,0.5,0,2.6811503286034735
MV,2025-08-11T07:53:35.621808,0.00741,544012.5504561,-1.2,0.00779,0.00741,0.026990553306342733,0.012,-0.006,-0.0036,0.5440125504561,0.0,544012.5504561,0.012,1.0,0.5,0,2.6413458868909023
MXC,2025-08-11T07:53:35.621917,0.001806,14713808.76562813,0.7250418293363078,0.001925,0.001768,0.008859357696566974,0.0072504182933630775,0.0036252091466815388,0.002175125488008923,2.0,0.0,14713808.76562813,0.0072504182933630775,1.0,0.5,1,3.3008594101180355
NANO,2025-08-11T07:53:35.622039,0.994648,90512.11583737,0.9957952603516709,1.035528,0.941808,0.0013009627526521005,0.009957952603516708,0.004978976301758354,0.0029873857810550123,0.1,0.0,90512.11583737,0.009957952603516708,1.0,0.5,0,2.2826500091133965
NEAR,2025-08-11T07:53:35.622191,2.755,401514.286918,0.1090116279069767,2.827,2.696,0.001,0.001090116279069767,0.0005450581395348835,0.00032703488372093007,0.401514286918,0.0,401514.286918,0.001090116279069767,1.0,0.55,0,2.5806001772319407
NEIRO,2025-08-11T07:53:35.622302,0.00042844,292584837.57886,-1.069111229131549,0.00044667,0.00041258,0.0012837270096162504,0.01069111229131549,-0.005345556145657745,-0.003207333687394647,2.0,0.0,292584837.57886,0.01069111229131549,1.0,0.5,1,3.8988530458008612
NIL,2025-08-11T07:53:35.622411,0.3137,269652.2831,1.35702746365105,0.3248,0.3059,0.0025502072043352485,0.013570274636510499,0.0067851373182552495,0.004071082390953149,0.2696522831,0.0,269652.2831,0.013570274636510499,1.0,0.5,0,2.500978455220765
NMR,2025-08-11T07:53:35.622525,9.5,441.0570139,3.260869565217391,9.72,8.89,0.006315789473684076,0.03260869565217391,0.016304347826086956,0.009782608695652173,0.1,0.0,441.0570139,0.03260869565217391,0.6091438864483092,0.5,0,1.2182877728966184
NODE,2025-08-11T07:53:35.622631,0.08542,397612.0071,2.067152586927948,0.08781,0.07912,0.006672910325450727,0.02067152586927948,0.01033576293463974,0.006201457760783844,0.3976120071,0.0,397612.0071,0.02067152586927948,1.0,0.5,0,2.578646893452734
NODL,2025-08-11T07:53:35.622753,0.0007136,3081407.90778499,7.599517490952955,0.0007253,0.0006549,0.0653026905829597,0.07599517490952955,0.037997587454764774,0.022798552472858863,2.0,0.0,3081407.90778499,0.07599517490952955,1.0,0.5,0,2.988179497589921
NOS,2025-08-11T07:53:35.622872,0.534,46549.9045,1.1363636363636362,0.539,0.499,0.003745318352059928,0.011363636363636362,0.005681818181818181,0.0034090909090909085,0.1,0.0,46549.9045,0.011363636363636362,1.0,0.5,0,2.149660342647219
NOT,2025-08-11T07:53:35.623002,0.002268,7854693.86914,-0.176056338028169,0.002334,0.002192,0.0017636684303351398,0.00176056338028169,-0.000880281690140845,-0.000528169014084507,2.0,0.0,7854693.86914,0.00176056338028169,1.0,0.5,0,3.1753243966972837
NPC,2025-08-11T07:53:35.623150,0.031759,7644842.94347,0.1861198738170347,0.0344,0.02945,0.001,0.001861198738170347,0.0009305993690851735,0.000558359621451104,2.0,0.0,7644842.94347,0.001861198738170347,1.0,0.5,0,3.1699083968497583
NTRN,2025-08-11T07:53:35.623279,0.0941,56639.16239,0.8574490889603429,0.0956,0.0895,0.003188097768331506,0.00857449088960343,0.004287245444801715,0.002572347266881029,0.1,0.0,56639.16239,0.00857449088960343,1.0,0.5,0,2.188894719083715
NYM,2025-08-11T07:53:35.623537,0.0539,246911.88347062,-0.9191176470588235,0.0547,0.0534,0.0055658627087197534,0.009191176470588236,-0.004595588235294118,-0.0027573529411764708,0.24691188347061999,0.0,246911.88347062,0.009191176470588236,1.0,0.5,0,2.4833581709795713
OCEAN,2025-08-11T07:53:35.623688,0.3157,136133.54202149,1.2183392112856684,0.32,0.3,0.004117833386125968,0.012183392112856684,0.006091696056428342,0.003655017633857005,0.13613354202149,0.0,136133.54202149,0.012183392112856684,1.0,0.5,0,2.3642797910546847
ODOS,2025-08-11T07:53:35.623829,0.004763,627188.12243,2.2103004291845494,0.004815,0.004645,0.00272937224438379,0.022103004291845495,0.011051502145922747,0.006630901287553648,0.62718812243,0.0,627188.12243,0.022103004291845495,1.0,0.5,0,2.669800680960706
OGN,2025-08-11T07:53:35.623962,0.06464,10205.08940605,1.523480446049945,0.06499,0.06191,0.013768564356435673,0.015234804460499449,0.007617402230249724,0.004570441338149834,0.1,0.0,10205.08940605,0.015234804460499449,0.923073982173154,0.5,0,1.846147964346308
OMG,2025-08-11T07:53:35.624084,0.184894,9083.95721086,1.0614806069351523,0.18729,0.182883,0.00918904886042817,0.010614806069351524,0.005307403034675762,0.003184441820805457,0.1,0.0,9083.95721086,0.010614806069351524,0.9114375270952367,0.5,0,1.8228750541904735
OMNI,2025-08-11T07:53:35.624242,4.592,4901.43451,0.0,4.657,4.559,0.0030487804878049293,0.0,0.0,0.0,0.1,0.0,4901.43451,0.0,0.849748719949071,0.5,0,1.699497439898142
OM,2025-08-11T07:53:35.624366,0.2991,407536.67576,7.628643396905361,0.3017,0.2695,0.0020060180541624523,0.07628643396905362,0.03814321698452681,0.022885930190716084,0.40753667576,0.0,407536.67576,0.07628643396905362,1.0,0.5,0,2.5835777326484073
ONDO,2025-08-11T07:53:35.624503,1.02735,2875353.35542,0.169655132067745,1.06341,1.001,0.001,0.00169655132067745,0.000848275660338725,0.0005089653962032349,2.0,0.0,2875353.35542,0.00169655132067745,1.0,0.5,0,2.974337295735512
OP,2025-08-11T07:53:35.624634,0.782,223162.24356,-0.7488259931463384,0.8107,0.754,0.001,0.007488259931463384,-0.003744129965731692,-0.002246477979439015,0.22316224356,0.0,223162.24356,0.007488259931463384,1.0,0.5,0,2.4631317633074943
ORCA,2025-08-11T07:53:35.624771,2.627,64088.42096338,-0.3414264036418816,2.726,2.576,0.0011419870574798895,0.003414264036418816,-0.001707132018209408,-0.0010242792109256447,0.1,0.0,64088.42096338,0.003414264036418816,1.0,0.5,0,2.2136069179430757
ORDER,2025-08-11T07:53:35.624913,0.12479,67524.96679,2.010953976947601,0.14959,0.11987,0.012100328551967396,0.020109539769476006,0.010054769884738003,0.006032861930842802,0.1,0.0,67524.96679,0.020109539769476006,1.0,0.5,0,2.224053499214071
OSMO,2025-08-11T07:53:35.625042,0.1891,97383.95538,1.1771000535045477,0.1923,0.182,0.002644103648863038,0.011771000535045477,0.0058855002675227384,0.003531300160513643,0.1,0.0,97383.95538,0.011771000535045477,1.0,0.5,0,2.29728540309649
OXT,2025-08-11T07:53:35.625201,0.0571,236118.68298255,2.0919005900232435,0.05739,0.0552,0.0024518388791592697,0.020919005900232435,0.010459502950116217,0.00627570177006973,0.23611868298255,0.0,236118.68298255,0.020919005900232435,1.0,0.5,0,2.474418817348426
OXY,2025-08-11T07:53:35.625333,0.02556,31518.16672,-1.3888888888888888,0.02592,0.02532,0.07003129890453834,0.013888888888888888,-0.006944444444444444,-0.004166666666666667,0.1,0.0,31518.16672,0.013888888888888888,1.0,0.5,0,2.071670221414828
PARTI,2025-08-11T07:53:35.625445,0.1929,1652.72328,0.0,0.1994,0.1905,0.001,0.0,0.0,0.0,0.1,0.0,1652.72328,0.0,0.7410784558080193,0.5,0,1.4821569116160387
PAXG,2025-08-11T07:53:35.625563,3356.12,224.18965467,-0.8238770685579196,3410.6,3356.12,0.001,0.008238770685579197,-0.0041193853427895985,-0.002471631205673759,0.1,0.0,224.18965467,0.008238770685579197,0.5416942956800033,0.5,0,1.0833885913600065
PDA,2025-08-11T07:53:35.625670,0.00538,217509.34177,0.1862197392923649,0.00565,0.00503,0.0055762081784385955,0.001862197392923649,0.0009310986964618245,0.0005586592178770947,0.21750934177,0.0,217509.34177,0.001862197392923649,1.0,0.5,0,2.4580003353496607
PEAQ,2025-08-11T07:53:35.625782,0.06832,524965.3537,-5.661419497376415,0.07292,0.06558,0.0011709601873535823,0.05661419497376415,-0.028307097486882076,-0.016984258492129246,0.5249653537,0.0,524965.3537,0.05661419497376415,1.0,0.5,0,2.6342178902659095
PENDLE,2025-08-11T07:53:35.625889,5.418,80735.80476,-1.9543973941368078,5.991,5.367,0.001,0.019543973941368076,-0.009771986970684038,-0.005863192182410422,0.1,0.0,80735.80476,0.019543973941368076,1.0,0.5,0,2.259789963837476
PENGU,2025-08-11T07:53:35.626006,0.040137,216664658.88742,-0.4019950867267177,0.041446,0.038074,0.001,0.004019950867267177,-0.0020099754336335885,-0.001205985260180153,2.0,0.0,216664658.88742,0.004019950867267177,1.0,0.5,1,3.8387722740169785
PEPE,2025-08-11T07:53:35.626145,1.202e-05,342875880252.48474,-0.4225002071079446,1.242e-05,1.1788e-05,0.001,0.004225002071079446,-0.002112501035539723,-0.001267500621323834,2.0,0.0,342875880252.48474,0.004225002071079446,1.0,0.5,1,5.312126870694634
PERP,2025-08-11T07:53:35.626280,0.2872,8177.28468357,1.340860973888497,0.2872,0.2682,0.001,0.013408609738884969,0.0067043048694424845,0.004022582921665491,0.1,0.0,8177.28468357,0.013408609738884969,0.9009237711222345,0.5,0,1.801847542244469
PHA,2025-08-11T07:53:35.626392,0.1113,359649.06370979,0.18001800180018,0.1136,0.1086,0.0017969451931716598,0.0018001800180017999,0.0009000900090008999,0.0005400540054005399,0.35964906370979,0.0,359649.06370979,0.0018001800180017999,1.0,0.5,0,2.5585773584878697
PLUME,2025-08-11T07:53:35.626508,0.09833,2560037.50663,-0.7168820678513731,0.10348,0.09458,0.0011186819892199632,0.007168820678513731,-0.0035844103392568653,-0.0021506462035541193,2.0,0.0,2560037.50663,0.007168820678513731,1.0,0.5,0,2.951106571598993
PNUT,2025-08-11T07:53:35.626617,0.2543,1031944.77597,-1.2427184466019416,0.2637,0.2441,0.001,0.012427184466019417,-0.006213592233009708,-0.003728155339805825,1.03194477597,0.0,1031944.77597,0.012427184466019417,1.0,0.5,0,2.7693913361957003
POLIS,2025-08-11T07:53:35.626743,0.0947,363758.62091478,-1.251303441084463,0.1066,0.086,0.0021119324181625328,0.01251303441084463,-0.006256517205422315,-0.003753910323253389,0.36375862091478,0.0,363758.62091478,0.01251303441084463,1.0,0.5,0,2.560849709273664
POLS,2025-08-11T07:53:35.626971,0.1997,18987.40415045,1.0627530364372468,0.2031,0.1946,0.02103154732098152,0.010627530364372468,0.005313765182186234,0.0031882591093117404,0.1,0.0,18987.40415045,0.010627530364372468,0.9851583763963866,0.5,0,1.9703167527927732
